INDEX,INDEX_1,INDEX_1_1,DATE,OBJECT,RA,DEC,X_IMAGE,Y_IMAGE,SOURCES,TEMPLATE_PATH,SCIENCE_PATH,DIFFERENCE_PATH,PDF_PATH
217,64,217,2024-10-08,NGC1032,39.8485005,1.0938333,6788.0,8472.0,28,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
218,65,218,2024-10-08,NGC1036,40.1208555,19.2970173,4062.0,5480.0,5,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1036_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1036_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1036_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1036_L_com_3_rpj_diff.pdf
219,66,219,2024-10-08,NGC1055,40.4383785,0.4434215,4076.0,5480.0,860,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
220,67,220,2024-10-08,NGC1058,40.875495,37.3410997,6048.0,5752.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1058_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1058_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1058_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC1058_L_com_3_rpj_diff.pdf
221,68,221,2024-10-08,NGC1058,40.875495,37.3410997,7928.0,5292.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02254_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02254_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02254_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC02254_L_com_3_rpj_diff.pdf
222,70,223,2024-10-08,NGC1073,40.9190205,1.3758352,1866.0,9768.0,150,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
223,71,224,2024-10-08,NGC1383,54.4134735,-18.3394171,7836.0,8944.0,817,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_ESO548-073_L_com_1_rpj_diff.pdf
224,72,225,2024-10-08,NGC1393,54.6607155,-18.4279122,6756.0,8544.0,392,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_ESO548-073_L_com_1_rpj_diff.pdf
225,73,226,2024-10-08,NGC1400,54.8785305,-18.6881518,5800.0,7348.0,1000,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_ESO548-073_L_com_1_rpj_diff.pdf
226,74,214,2024-10-08,NGC1023,40.0999395,39.0632533,4796.0,6964.0,223,/data/transient/AUTOGLASS/Survey_xl130/template/UGC02165_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02165_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02165_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC02165_L_com_3_rpj_diff.pdf
227,69,222,2024-10-08,NGC1068,40.6697295,-0.0132779,3012.0,3378.0,952,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC1055_L_com_3_rpj_diff.pdf
228,87,240,2024-10-08,NGC1407,55.0496505,-18.5804571,5056.0,7844.0,4086,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_ESO548-073_L_com_1_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_ESO548-073_L_com_1_rpj_diff.pdf
229,75,227,2024-10-08,NGC1058,40.875495,37.3410997,8200.0,5272.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02259_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC02259_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC02259_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC02259_L_com_3_rpj_diff.pdf
230,86,239,2024-10-08,NGC7177,330.1718745,17.7381111,6032.0,5736.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7177_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC7177_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC7177_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC7177_L_com_3_rpj_diff.pdf
231,85,238,2024-10-08,NGC7177,330.1718745,17.7381111,5092.0,4656.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11868_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11868_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11868_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11868_L_com_3_rpj_diff.pdf
232,84,237,2024-10-08,NGC7137,327.0544185,22.1595299,5632.0,5724.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11813_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11813_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11813_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11813_L_com_3_rpj_diff.pdf
233,82,235,2024-10-08,NGC6946,308.7191655,60.1535166,2724.0,5700.0,101,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11557_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11557_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11557_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11557_L_com_3_rpj_diff.pdf
234,81,234,2024-10-08,NGC6911,304.9097505,66.7283611,3922.0,5488.0,3,/data/transient/AUTOGLASS/Survey_xl130/template/NGC6911_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC6911_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC6911_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC6911_L_com_3_rpj_diff.pdf
235,83,236,2024-10-08,NGC6951,309.308682,66.1056815,6052.0,5724.0,19,/data/transient/AUTOGLASS/Survey_xl106/template/NGC6951_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC6951_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC6951_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC6951_L_com_3_rpj_diff.pdf
236,79,232,2024-10-08,NGC6796,290.3788515,61.1459805,4000.0,5476.0,7,/data/transient/AUTOGLASS/Survey_xl130/template/NGC6796_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC6796_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC6796_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_NGC6796_L_com_3_rpj_diff.pdf
237,78,231,2024-10-08,NGC6654A,279.8548155,73.580134,3696.0,5348.0,7,/data/transient/AUTOGLASS/Survey_xl130/template/UGC11331_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11331_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11331_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-08/PDF/2024-10-08_UGC11331_L_com_3_rpj_diff.pdf
238,77,230,2024-10-08,NGC628dwTBG,23.27833333,16.25138889,9960.0,6616.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01171_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC01171_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC01171_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC01171_L_com_3_rpj_diff.pdf
239,76,229,2024-10-08,NGC628dwTBG,23.27833333,16.25138889,6040.0,5736.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/NGC628dwTBG_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_NGC628dwTBG_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_NGC628dwTBG_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_NGC628dwTBG_L_com_3_rpj_diff.pdf
240,80,233,2024-10-08,NGC7177,330.1718745,17.7381111,10536.0,3994.0,8,/data/transient/AUTOGLASS/Survey_xl106/template/UGC11916_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/RPJ_IMAGE/2024-10-08_UGC11916_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/DIF_IMAGE/2024-10-08_UGC11916_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-08/PDF/2024-10-08_UGC11916_L_com_3_rpj_diff.pdf
241,577,256,2024-10-09,PGC2030396,37.0667085,33.3642778,8648.0,5448.0,10,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02023_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC02023_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC02023_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC02023_L_com_3_rpj_diff.pdf
242,581,252,2024-10-09,PGC2722040,60.2058855,68.6694679,2916.0,7268.0,32,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
243,578,269,2024-10-09,PGC2042948,39.382701,34.0426339,3898.0,7112.0,7,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02023_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC02023_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC02023_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC02023_L_com_3_rpj_diff.pdf
244,579,255,2024-10-09,PGC166861,55.81335,68.261101,6864.0,6184.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
245,580,253,2024-10-09,SDSSJ023816.20+295421.9,39.56840117,29.90666713,5024.0,4364.0,296,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1012_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1012_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1012_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1012_L_com_3_rpj_diff.pdf
246,582,251,2024-10-09,SDSSJ024050.48+000149.7,40.2103635,0.0304774,5124.0,3580.0,45,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1055_L_com_3_rpj_diff.pdf
247,588,245,2024-10-09,PGC2734896,66.739959,70.2409722,7280.0,1760.0,11,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1560_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1560_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1560_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1560_L_com_3_rpj_diff.pdf
248,584,249,2024-10-09,SDSSJ023929.70+002823.3,39.873807,0.4731761,1514.0,4748.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/UGC02162_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC02162_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC02162_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_UGC02162_L_com_3_rpj_diff.pdf
249,585,248,2024-10-09,SDSSJ023848.49-080257.7,39.702003,-8.0493194,4864.0,5860.0,9,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1035_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1035_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1035_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1035_L_com_3_rpj_diff.pdf
250,586,247,2024-10-09,SDSSJ024050.48+000149.7,40.2103635,0.0304774,6188.0,5672.0,48,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1068_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1068_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1068_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1068_L_com_3_rpj_diff.pdf
251,587,246,2024-10-09,SDSSJ011136.95+001621.7,17.9039835,0.2727049,6424.0,2706.0,145,/data/transient/AUTOGLASS/Survey_xl130/template/UGC00772_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC00772_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC00772_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_UGC00772_L_com_3_rpj_diff.pdf
252,576,257,2024-10-09,PGC2030396,37.0667085,33.3642778,5816.0,9784.0,22,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC01924_L_com_3_rpj_diff.pdf
253,583,250,2024-10-09,SDSSJ023929.70+002823.3,39.873807,0.4731761,6672.0,5616.0,2,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1055_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1055_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1055_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1055_L_com_3_rpj_diff.pdf
254,575,258,2024-10-09,PGC2030396,37.0667085,33.3642778,5528.0,5216.0,8,/data/transient/AUTOGLASS/Survey_xl106/template/NGC0925_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC0925_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC0925_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC0925_L_com_3_rpj_diff.pdf
255,562,304,2024-10-09,PGC166081,61.3868595,71.469473,11376.0,5076.0,3,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1560_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1560_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1560_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1560_L_com_3_rpj_diff.pdf
256,573,260,2024-10-09,PGC166864,63.0276,70.771698,2306.0,9960.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/IC0356_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0356_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0356_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_IC0356_L_com_3_rpj_diff.pdf
257,572,261,2024-10-09,PGC166863,61.257516,71.5649327,11448.0,5320.0,19,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1560_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1560_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1560_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1560_L_com_3_rpj_diff.pdf
258,571,262,2024-10-09,PGC166863,61.257516,71.5649327,11448.0,5320.0,7,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1560_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1560_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1560_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1560_L_com_3_rpj_diff.pdf
259,570,263,2024-10-09,PGC166862,59.607975,69.2824515,3520.0,8752.0,68,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
260,569,264,2024-10-09,PGC166862,59.607975,69.2824515,3520.0,8752.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
261,568,265,2024-10-09,PGC166861,55.81335,68.261101,6864.0,6184.0,156,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
262,567,266,2024-10-09,PGC166476,54.619335,67.5959473,8008.0,4572.0,9,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
